기준년월,상권_코드_명,서비스_업종_코드_명,업종,상권_지리,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,아파트_단지_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,기준_년분기_코드,프랜차이즈_점포_수,개업_율,개업_점포_수,유사_업종_점포_수,점포_수,폐업_률,폐업_점포_수,상권_구분_코드,상권_구분_코드_명,상권_코드,평균거래단가,식료품지출_비중,접근성_점수,피크_요일,피크_시간대,주력_연령대,연도,분기,전년_분기코드,총_유동인구_수_prev,당월_매출_금액_prev,유동인구_YoY,매출_YoY,활력_유동_수준P,활력_유동_YoYP,활력_매출_수준P,활력_매출_YoYP,활력_접근성P,상권활력_지수
202412,답십리역 6번,한식음식점,한식-단품요리일반,답십리역 6번,56,36,20,0,14,17,11,9,5,0,6,11,8,6,5,0,8,6,3,3,0,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508334,244682,263650,39741,107868,89163,75757,83103,112701,145968,106858,55723,54203,78836,66747,71006,70738,71707,71410,71430,74934,77108,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,74237338.66666667,1170.0,62966017.0,11271321.666666666,12965078.333333334,11362944.333333334,13603899.333333334,15574935.333333334,9459159.666666666,11271321.666666666,0.0,171602.33333333334,13511068.666666666,24872586.33333333,2399591.6666666665,30531229.666666668,2751260.0,29578424.0,13789407.333333334,99584.33333333331,4044441.3333333335,6867083.0,8807499.333333334,11377109.333333334,12172115.333333334,1053.0,117.0,213.0,237.3333333333333,189.0,205.0,208.66666666666663,117.0,0.0,12.333333333333334,148.66666666666666,663.3333333333334,60.333333333333336,266.0,19.33333333333333,653.6666666666666,339.3333333333333,2.0,86.0,130.66666666666666,207.66666666666663,311.6666666666667,256.3333333333333,20234,3.0,17.0,2.0,12.0,9.0,0.0,0.0,D,발달상권,3120203.0,63450.71680911681,0.33406216428219776,0.0,목요일,17~21,60_이상,2023,4,20224,,,,,35.9375,,9.895833333333332,,6.25,18.154761904761905
202412,답십리역 6번,한식음식점,한식-육류/고기,답십리역 6번,56,36,20,0,14,17,11,9,5,0,6,11,8,6,5,0,8,6,3,3,0,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508334,244682,263650,39741,107868,89163,75757,83103,112701,145968,106858,55723,54203,78836,66747,71006,70738,71707,71410,71430,74934,77108,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,74237338.66666667,1170.0,62966017.0,11271321.666666666,12965078.333333334,11362944.333333334,13603899.333333334,15574935.333333334,9459159.666666666,11271321.666666666,0.0,171602.33333333334,13511068.666666666,24872586.33333333,2399591.6666666665,30531229.666666668,2751260.0,29578424.0,13789407.333333334,99584.33333333331,4044441.3333333335,6867083.0,8807499.333333334,11377109.333333334,12172115.333333334,1053.0,117.0,213.0,237.3333333333333,189.0,205.0,208.66666666666663,117.0,0.0,12.333333333333334,148.66666666666666,663.3333333333334,60.333333333333336,266.0,19.33333333333333,653.6666666666666,339.3333333333333,2.0,86.0,130.66666666666666,207.66666666666663,311.6666666666667,256.3333333333333,20233,0.0,0.0,0.0,1.0,1.0,0.0,0.0,D,발달상권,3120060.0,63450.71680911681,0.33406216428219776,0.0,목요일,17~21,60_이상,2023,3,20223,,,,,35.15151515151515,,9.696969696969697,,4.848484848484849,17.4025974025974
202412,답십리역 6번,한식음식점,한식-해물/생선,답십리역 6번,56,36,20,0,14,17,11,9,5,0,6,11,8,6,5,0,8,6,3,3,0,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508334,244682,263650,39741,107868,89163,75757,83103,112701,145968,106858,55723,54203,78836,66747,71006,70738,71707,71410,71430,74934,77108,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,74237338.66666667,1170.0,62966017.0,11271321.666666666,12965078.333333334,11362944.333333334,13603899.333333334,15574935.333333334,9459159.666666666,11271321.666666666,0.0,171602.33333333334,13511068.666666666,24872586.33333333,2399591.6666666665,30531229.666666668,2751260.0,29578424.0,13789407.333333334,99584.33333333331,4044441.3333333335,6867083.0,8807499.333333334,11377109.333333334,12172115.333333334,1053.0,117.0,213.0,237.3333333333333,189.0,205.0,208.66666666666663,117.0,0.0,12.333333333333334,148.66666666666666,663.3333333333334,60.333333333333336,266.0,19.33333333333333,653.6666666666666,339.3333333333333,2.0,86.0,130.66666666666666,207.66666666666663,311.6666666666667,256.3333333333333,20232,6.0,3.0,1.0,29.0,23.0,7.0,2.0,D,발달상권,3120060.0,63450.71680911681,0.33406216428219776,0.0,목요일,17~21,60_이상,2023,2,20222,,,,,32.55813953488372,,4.651162790697675,,5.523255813953488,14.867109634551497
202412,답십리역 6번,호프-간이주점,호프/맥주,답십리역 6번,56,36,20,0,14,17,11,9,5,0,6,11,8,6,5,0,8,6,3,3,0,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508334,244682,263650,39741,107868,89163,75757,83103,112701,145968,106858,55723,54203,78836,66747,71006,70738,71707,71410,71430,74934,77108,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,74237338.66666667,1170.0,62966017.0,11271321.666666666,12965078.333333334,11362944.333333334,13603899.333333334,15574935.333333334,9459159.666666666,11271321.666666666,0.0,171602.33333333334,13511068.666666666,24872586.33333333,2399591.6666666665,30531229.666666668,2751260.0,29578424.0,13789407.333333334,99584.33333333331,4044441.3333333335,6867083.0,8807499.333333334,11377109.333333334,12172115.333333334,1053.0,117.0,213.0,237.3333333333333,189.0,205.0,208.66666666666663,117.0,0.0,12.333333333333334,148.66666666666666,663.3333333333334,60.333333333333336,266.0,19.33333333333333,653.6666666666666,339.3333333333333,2.0,86.0,130.66666666666666,207.66666666666663,311.6666666666667,256.3333333333333,20232,1.0,33.0,1.0,3.0,2.0,0.0,0.0,A,골목상권,3110204.0,63450.71680911681,0.33406216428219776,0.0,목요일,17~21,60_이상,2023,2,20222,,,,,20.930232558139537,,39.53488372093023,,3.875968992248062,22.702104097452935
202412,행당역 2번,한식음식점,백반/가정식,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,551247558.6666666,16060.666666666666,358140008.3333333,193107550.3333333,64766592.0,61803031.66666666,80676119.0,70803540.33333333,80090725.33333333,105283764.33333331,87823786.0,1063779.3333333333,9233885.0,144372483.66666666,86149508.66666667,270144897.3333333,40283004.66666666,271237932.0,224918577.66666663,2071678.6666666667,32193061.33333333,80360740.0,84421305.33333333,134883804.66666666,162225920.66666666,10821.333333333334,5239.333333333333,1811.3333333333333,2180.333333333333,2301.333333333333,2146.0,2382.333333333333,2767.6666666666665,2471.6666666666665,21.666666666666668,509.6666666666667,4740.333333333333,3201.0,6600.333333333333,987.6666666666666,7717.333333333333,7479.333333333333,287.6666666666667,1174.0,2506.333333333333,2975.6666666666665,3983.6666666666665,4269.666666666667,20242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,전통시장,3130141.0,34322.83167988045,0.26432164504675804,2.0,토요일,17~21,60_이상,2024,2,20232,489142.0,551247558.6666666,0.0,0.0,36.11111111111111,53.39506172839506,55.092592592592595,49.382716049382715,59.413580246913575,50.10030864197531
202412,행당역 2번,분식전문점,분식,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,24380334.33333333,2396.6666666666665,18395257.666666668,5985076.666666667,2599449.0,3696998.6666666665,1915440.6666666667,3888723.0,6294646.333333333,2587196.6666666665,3397880.0,86492.0,1805343.3333333333,10851701.333333334,4493988.0,5695868.0,1446941.6666666667,10087507.0,8299282.0,763653.6666666666,5243406.333333333,3440585.333333333,3821691.6666666665,3596451.6666666665,1521000.3333333333,1751.3333333333333,645.3333333333334,372.6666666666667,382.0,282.6666666666667,344.3333333333333,369.6666666666667,330.0,315.3333333333333,5.0,153.0,699.3333333333334,560.6666666666666,822.0,156.66666666666666,1011.0,1263.0,142.33333333333334,562.3333333333334,428.6666666666667,490.0,452.3333333333333,198.3333333333333,20242,0.0,0.0,0.0,3.0,3.0,0.0,0.0,U,관광특구,3001496.0,10172.601251738524,0.26432164504675804,2.0,금요일,11~14,20,2024,2,20232,499189.0,60549098.0,-2.0126645418869407,-59.734603588424505,33.47457627118644,36.637931034482754,13.983050847457626,2.586206896551724,63.771186440677965,30.502264757451783
202412,행당역 2번,커피-음료,카페,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,29600797.33333333,5632.666666666667,18903206.0,10697591.333333334,3157806.6666666665,3878296.6666666665,3533814.0,3906612.0,4426676.666666667,5076954.0,5620637.333333333,0.0,4784741.0,12112400.666666666,7479230.333333333,5063227.0,161198.33333333334,11896735.333333334,16316737.0,860286.0,5108744.333333333,6685766.0,6173835.333333333,5723529.666666667,3661311.6666666665,3589.333333333333,2043.3333333333333,653.3333333333334,742.3333333333334,678.0,723.3333333333334,792.3333333333334,955.6666666666666,1087.6666666666667,0.0,1035.3333333333333,1955.3333333333333,1523.0,1079.6666666666667,39.333333333333336,2413.6666666666665,3153.333333333333,261.6666666666667,1260.6666666666667,1349.6666666666667,1205.0,959.0,530.6666666666666,20234,5.0,7.0,3.0,43.0,38.0,5.0,2.0,D,발달상권,3120242.0,5255.201325600661,0.26432164504675804,2.0,일요일,11~14,30,2023,4,20224,,,,,33.79204892966361,,32.11009174311927,,61.00917431192661,40.96767147225863
202412,행당역 2번,커피-음료,커피전문점,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,29600797.33333333,5632.666666666667,18903206.0,10697591.333333334,3157806.6666666665,3878296.6666666665,3533814.0,3906612.0,4426676.666666667,5076954.0,5620637.333333333,0.0,4784741.0,12112400.666666666,7479230.333333333,5063227.0,161198.33333333334,11896735.333333334,16316737.0,860286.0,5108744.333333333,6685766.0,6173835.333333333,5723529.666666667,3661311.6666666665,3589.333333333333,2043.3333333333333,653.3333333333334,742.3333333333334,678.0,723.3333333333334,792.3333333333334,955.6666666666666,1087.6666666666667,0.0,1035.3333333333333,1955.3333333333333,1523.0,1079.6666666666667,39.333333333333336,2413.6666666666665,3153.333333333333,261.6666666666667,1260.6666666666667,1349.6666666666667,1205.0,959.0,530.6666666666666,20231,0.0,0.0,0.0,10.0,10.0,0.0,0.0,U,관광특구,3001496.0,5255.201325600661,0.26432164504675804,2.0,일요일,11~14,30,2023,1,20221,,,,,28.09917355371901,,29.338842975206614,,65.49586776859503,39.226682408500594
202412,행당역 2번,양식음식점,피자,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,5283248.333333333,255.0,3015789.333333333,2267459.0,356071.3333333333,793672.6666666666,871875.0,493341.6666666667,500828.6666666667,1101075.6666666667,1166383.3333333333,0.0,0.0,2846906.333333333,698831.3333333334,1677611.0,59899.66666666666,2976273.0,1699658.0,89849.66666666667,426786.6666666667,1189677.0,1228778.3333333333,1003738.0,737100.3333333334,151.66666666666666,103.33333333333331,11.666666666666666,40.0,43.333333333333336,30.0,26.666666666666668,55.0,48.333333333333336,0.0,0.0,136.66666666666666,36.66666666666666,80.0,1.6666666666666667,151.66666666666666,90.0,6.666666666666667,20.0,63.333333333333336,48.333333333333336,58.333333333333336,45.0,20231,0.0,0.0,0.0,2.0,2.0,50.0,1.0,A,골목상권,3110742.0,20718.62091503268,0.26432164504675804,2.0,일요일,11~14,40,2023,1,20221,,,,,27.522935779816514,,3.669724770642202,,46.788990825688074,24.508519003931852
202412,행당역 2번,한식음식점,한식-단품요리일반,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,551247558.6666666,16060.666666666666,358140008.3333333,193107550.3333333,64766592.0,61803031.66666666,80676119.0,70803540.33333333,80090725.33333333,105283764.33333331,87823786.0,1063779.3333333333,9233885.0,144372483.66666666,86149508.66666667,270144897.3333333,40283004.66666666,271237932.0,224918577.66666663,2071678.6666666667,32193061.33333333,80360740.0,84421305.33333333,134883804.66666666,162225920.66666666,10821.333333333334,5239.333333333333,1811.3333333333333,2180.333333333333,2301.333333333333,2146.0,2382.333333333333,2767.6666666666665,2471.6666666666665,21.666666666666668,509.6666666666667,4740.333333333333,3201.0,6600.333333333333,987.6666666666666,7717.333333333333,7479.333333333333,287.6666666666667,1174.0,2506.333333333333,2975.6666666666665,3983.6666666666665,4269.666666666667,20242,0.0,0.0,0.0,6.0,6.0,0.0,0.0,U,관광특구,3001496.0,34322.83167988045,0.26432164504675804,2.0,토요일,17~21,60_이상,2024,2,20232,499189.0,451987444.6666667,-2.0126645418869407,21.96081222415429,32.29166666666667,31.2280701754386,52.083333333333336,89.47368421052632,64.58333333333334,52.11567982456141
202412,행당역 2번,한식음식점,한식-육류/고기,대현산장미원,67,28,39,0,17,18,13,12,7,0,4,6,6,6,6,0,13,12,7,6,1,1322,647,675,125,165,140,209,224,459,63,80,76,115,111,202,62,85,64,94,113,257,612,0,612,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489142,204428,284714,66981,54503,74251,91452,81584,120372,171678,100808,39480,37863,65471,73841,67631,68599,69027,68198,67725,72329,75634,68,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0,551247558.6666666,16060.666666666666,358140008.3333333,193107550.3333333,64766592.0,61803031.66666666,80676119.0,70803540.33333333,80090725.33333333,105283764.33333331,87823786.0,1063779.3333333333,9233885.0,144372483.66666666,86149508.66666667,270144897.3333333,40283004.66666666,271237932.0,224918577.66666663,2071678.6666666667,32193061.33333333,80360740.0,84421305.33333333,134883804.66666666,162225920.66666666,10821.333333333334,5239.333333333333,1811.3333333333333,2180.333333333333,2301.333333333333,2146.0,2382.333333333333,2767.6666666666665,2471.6666666666665,21.666666666666668,509.6666666666667,4740.333333333333,3201.0,6600.333333333333,987.6666666666666,7717.333333333333,7479.333333333333,287.6666666666667,1174.0,2506.333333333333,2975.6666666666665,3983.6666666666665,4269.666666666667,20242,6.0,0.0,0.0,20.0,14.0,10.0,2.0,U,관광특구,3001496.0,34322.83167988045,0.26432164504675804,2.0,토요일,17~21,60_이상,2024,2,20232,509034.0,489751259.3333333,-3.9077939783982996,12.556639347297288,30.70739549839228,31.655844155844154,51.12540192926045,82.62987012987013,63.022508038585215,50.20555810748736
202412,동부시장,한식음식점,한식-단품요리일반,동부시장,58,28,30,0,9,12,16,15,6,0,6,8,6,4,4,0,3,4,10,11,2,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72590,34547,38041,8928,11327,12549,12002,11145,16640,12794,16499,10646,10499,13528,8623,10561,10664,10652,10684,10808,9857,9363,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,224778687.3333333,9392.0,185733776.3333333,39044911.0,35326283.666666664,39546646.66666666,33541732.33333333,36258241.333333336,41060872.333333336,35408169.0,3636742.0,109180.0,6401342.0,86720313.33333333,20068369.666666668,88139604.66666667,23339877.666666668,121576108.0,73358678.0,25995.33333333333,15549087.666666666,33001030.0,33431200.666666668,47979520.66666666,64947951.66666666,8019.666666666667,1372.3333333333333,1659.0,1650.6666666666667,1492.3333333333333,1486.6666666666667,1731.0,1271.0,101.33333333333331,15.666666666666666,517.3333333333334,4562.333333333333,1115.0,2841.0,340.6666666666667,5552.666666666667,2885.333333333333,2.6666666666666665,701.6666666666666,1344.0,1583.0,2154.6666666666665,2651.6666666666665,20232,0.0,0.0,0.0,3.0,3.0,0.0,0.0,A,골목상권,3110379.0,23932.994818285064,0.33406216428219776,0.5,금요일,17~21,60_이상,2023,2,20222,,,,,5.734767025089606,,29.39068100358423,,19.892473118279568,18.22836661546339
202412,동부시장,한식음식점,한식-해물/생선,동부시장,58,28,30,0,9,12,16,15,6,0,6,8,6,4,4,0,3,4,10,11,2,1129,584,545,75,192,151,106,212,393,37,100,84,55,111,197,38,92,67,51,101,196,636,0,636,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72590,34547,38041,8928,11327,12549,12002,11145,16640,12794,16499,10646,10499,13528,8623,10561,10664,10652,10684,10808,9857,9363,6,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0,224778687.3333333,9392.0,185733776.3333333,39044911.0,35326283.666666664,39546646.66666666,33541732.33333333,36258241.333333336,41060872.333333336,35408169.0,3636742.0,109180.0,6401342.0,86720313.33333333,20068369.666666668,88139604.66666667,23339877.666666668,121576108.0,73358678.0,25995.33333333333,15549087.666666666,33001030.0,33431200.666666668,47979520.66666666,64947951.66666666,8019.666666666667,1372.3333333333333,1659.0,1650.6666666666667,1492.3333333333333,1486.6666666666667,1731.0,1271.0,101.33333333333331,15.666666666666666,517.3333333333334,4562.333333333333,1115.0,2841.0,340.6666666666667,5552.666666666667,2885.333333333333,2.6666666666666665,701.6666666666666,1344.0,1583.0,2154.6666666666665,2651.6666666666665,20232,0.0,0.0,0.0,2.0,2.0,0.0,0.0,D,발달상권,3120203.0,23932.994818285064,0.33406216428219776,0.5,금요일,17~21,60_이상,2023,2,20222,,,,,4.651162790697675,,25.0,,20.348837209302324,16.403654485049834
202412,뚝도시장,한식음식점,꼬치구이,뚝도시장,477,307,170,0,110,138,114,79,36,0,48,90,78,57,34,0,62,48,36,22,2,439,239,200,25,60,65,58,83,148,15,40,38,33,49,64,10,20,27,25,34,84,266,0,266,9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493013,247318,245696,48983,67864,99774,75988,83632,116774,122999,93012,60306,64046,87281,65372,69933,71299,71123,71877,71743,70047,66994,1,1995938.0,4.0,72653396.0,22427080.0,8629887.0,5523167.0,10764561.0,10503596.0,2408376.0,2440929.0,6812089.0,3143711.0,848312994.6666666,18056.33333333333,603892307.0,244420687.66666663,102018298.33333331,114216298.0,116860900.0,118137021.66666669,152659789.0,148325268.66666666,96095419.0,36504998.0,6711911.333333333,117074100.0,53816414.333333336,424911104.6666667,209294466.3333333,450121158.0,273186127.3333333,1556228.0,126645085.0,203924777.66666663,115685320.66666669,149835415.0,125660460.66666669,13401.0,4655.333333333333,2449.6666666666665,2627.333333333333,2486.0,2691.0,3147.0,2690.0,1965.3333333333333,458.3333333333333,261.3333333333333,5697.333333333333,1725.3333333333333,7082.666666666667,2831.333333333333,9979.666666666666,5946.0,48.0,2392.333333333333,4024.3333333333335,2688.6666666666665,3460.6666666666665,3310.0,20241,0.0,0.0,0.0,1.0,1.0,0.0,0.0,D,발달상권,3120234.0,46981.46511842568,0.3086859146955773,0.5,금요일,17~21,30,2024,1,20231,565427.0,577356530.0,-12.806958281086683,46.93052742759602,3.571428571428571,3.571428571428571,21.428571428571427,100.0,19.642857142857142,25.714285714285715
